Closest approaches at Tevis Pl; PA (lat: 37.450204, long: -122.143786, elevation: 26), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
Tevis Pl; PA	52.6	42.2	49.8	46.2	57.6	8.5	6.1	4.6	3.6	2.9	2.5	0.7	0.7	0.5	0.3	0.2	0.2	9.3	6.4	5.0	4.3	3.4	3.0	10.7	8.2	6.2	4.7	3.9	3.4	13.3	9.0	6.7	5.0	4.0	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:29:54	0.72	0.91	1530768594.4	37.460493	-122.145996	-0.83	70.38	2925	113	117	126	22:29:58	1.508979e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:31:14	0.85	1.01	1530768674.9	37.462326	-122.146639	-0.90	72.41	2925	110	-121	133	22:31:19	1.155216e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:32:34	0.86	1.02	1530768754.4	37.462152	-122.148238	0.01	90.00	2925	109	0	93	22:32:39	1.142749e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:33:54	0.85	1.02	1530768834.3	37.462555	-122.143074	-2.23	42.89	2925	121	-413	193	22:33:59	1.041767e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:35:04	0.86	1.02	1530768904.8	37.462692	-122.1436	-1.93	54.68	2925	114	-375	174	22:35:09	1.089660e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:36:14	0.80	0.97	1530768974.9	37.46115	-122.148278	0.09	90.00	2925	106	-6	96	22:36:19	1.362138e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:37:34	0.81	0.98	1530769054.4	37.461889	-122.143966	-1.87	47.71	2925	117	0	168	22:37:38	1.196056e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:38:55	0.60	0.81	1530769135.2	37.458801	-122.143074	-1.44	54.57	2925	118	-28	128	22:38:59	1.900524e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:40:04	0.67	0.87	1530769204.9	37.459887	-122.142175	-1.30	58.31	2925	113	-231	147	22:40:08	1.678277e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:41:15	0.88	1.04	1530769275.5	37.463013	-122.143542	-0.34	83.53	2925	104	-150	122	22:41:20	1.137588e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:42:38	0.79	0.97	1530769358.3	37.461664	-122.144971	0.30	90.00	2925	100	38	106	22:42:42	1.439575e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:43:56	0.58	0.80	1530769436.1	37.458584	-122.143608	-0.59	77.36	2925	104	-420	124	22:43:59	2.230156e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:45:35	0.34	0.65	1530769535.8	37.454301	-122.140204	-0.91	60.53	2925	111	-181	120	22:45:38	3.333166e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:47:08	1.41	1.51	1530769628.8	37.463768	-122.163076	0.32	90.01	2884	96	-367	221	22:47:15	3.805052e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:49:05	2.45	2.46	1530769745.5	37.460495	-122.186494	0.00	90.00	1400	109	-576	7	22:49:17	4.097326e+05
ICAO: a07cd8 (0)	Flight ID: SKW5945	07/04/18 09:35:26	2.59	2.61	1530722126.0	37.43312	-122.101693	-0.27	86.70	1750	166	-47	7	09:35:38	1.951488e+05
ICAO: a07cd8 (1)	Flight ID: SKW5945	07/04/18 10:51:59	1.04	1.34	1530726719.7	37.446671	-122.125426	-0.03	89.29	4550	218	-509	16	10:52:06	2.500061e+06
ICAO: a822d6 (1)	Flight ID: QXE2790	07/04/18 12:48:26	1.72	1.90	1530733706.7	37.45178	-122.175178	0.28	90.01	4244	234	-1362	3	12:48:35	6.415530e+05
ICAO: a3cf4f (0)	Flight ID: UAL662	07/04/18 09:36:59	2.49	2.63	1530722219.9	37.455698	-122.188719	0.38	90.01	4479	224	-1728	7	09:37:12	1.394559e+05
ICAO: a3cf4f (2)	Flight ID: UAL801	07/04/18 17:50:15	0.95	1.34	1530751815.0	37.463194	-122.149395	0.00	90.01	5050	235	-1600	71	17:50:21	2.326914e+06
ICAO: a61987 (1)	Flight ID: Other	07/04/18 11:07:28	2.69	2.75	1530727648.9	37.485491	-122.122829	0.00	90.00	2800	201	-1920	73	11:07:41	1.228306e+05
ICAO: a4b5d2 (3)	Flight ID: UAL2349	07/04/18 21:56:52	1.34	1.61	1530766612.2	37.46922	-122.148199	0.02	90.01	4791	198	-1232	68	21:56:59	1.459069e+06
ICAO: aaa0fc (0)	Flight ID: Other	07/04/18 09:38:58	1.83	1.93	1530722338.8	37.4766	-122.142175	0.00	90.00	3350	213	-1024	9	09:39:07	6.580617e+05
ICAO: ~2b0641 (0)	Flight ID: Other	07/04/18 09:42:04	2.03	2.16	1530722524.1	37.459213	-122.108479	-0.18	87.06	3875	231	-930	345	09:42:14	3.666693e+05
ICAO: a694dd (2)	Flight ID: JBU1936	07/04/18 13:21:14	3.25	3.35	1530735674.7	37.419837	-122.098587	0.37	90.00	4413	239	-977	34	13:21:30	3.014554e+04
ICAO: a694dd (2)	Flight ID: JBU1936	07/04/18 13:22:30	4.31	4.37	1530735750.1	37.484514	-122.078108	-0.45	84.05	3700	183	-947	6	13:22:50	5.383554e+03
ICAO: a694dd (2)	Flight ID: JBU1936	07/04/18 13:23:08	4.56	4.61	1530735788.5	37.509978	-122.10838	-1.38	75.44	3550	170	-344	332	13:23:30	3.626960e+03
ICAO: acc774 (2)	Flight ID: ASA1965	07/04/18 15:43:11	0.05	0.93	1530744191.0	37.450073	-122.144707	0.05	90.00	4924	207	-125	346	15:43:15	7.728222e+06
ICAO: acc774 (4)	Flight ID: ASA1971	07/04/18 20:50:51	0.91	1.27	1530762651.1	37.438846	-122.135249	-0.40	78.04	4650	206	-1010	79	20:50:57	3.214194e+06
ICAO: 0d0984 (0)	Flight ID: VOI930	07/04/18 09:45:51	4.57	4.60	1530722751.6	37.417823	-122.071037	0.49	90.00	2413	187	-249	27	09:46:13	3.396374e+03
ICAO: a44502 (0)	Flight ID: Other	07/04/18 09:42:10	2.23	2.34	1530722530.5	37.455488	-122.103704	0.15	90.00	3717	216	-1743	358	09:42:21	2.699158e+05
ICAO: a9f7d2 (0)	Flight ID: Other	07/04/18 09:50:08	4.12	4.17	1530723008.5	37.446236	-122.218781	-0.20	88.48	3456	218	-1180	327	09:50:28	6.577365e+03
ICAO: a4194d (2)	Flight ID: ASA1279	07/04/18 18:38:47	0.07	1.04	1530754727.1	37.4503	-122.145131	0.06	90.01	5494	236	-756	346	18:38:51	5.031126e+06
ICAO: ad79f0 (0)	Flight ID: Other	07/04/18 09:48:40	4.35	4.37	1530722920.8	37.499783	-122.192628	-0.67	78.72	2525	170	-1131	75	09:49:01	5.733547e+03
ICAO: ~2b0df1 (0)	Flight ID: Other	07/04/18 09:45:25	0.64	0.69	1530722725.2	37.444125	-122.13489	0.14	89.99	1406	96	15	220	09:45:28	3.310244e+07
ICAO: a4e4fd (1)	Flight ID: Other	07/04/18 12:35:17	2.51	2.64	1530732917.9	37.44378	-122.098707	-0.17	87.90	4300	224	-971	34	12:35:30	1.372125e+05
ICAO: a46672 (0)	Flight ID: N383AC	07/04/18 10:10:27	2.66	2.66	1530724227.2	37.470827	-122.102827	-0.65	86.84	600	65	128	169	10:10:39	4.539559e+05
ICAO: a46672 (0)	Flight ID: N383AC	07/04/18 10:17:17	1.71	1.71	1530724637.3	37.465973	-122.119637	-0.08	89.90	100	62	349	333	10:17:25	3.683359e+06
ICAO: a46672 (0)	Flight ID: N383AC	07/04/18 10:18:38	2.34	2.34	1530724718.5	37.475852	-122.115894	0.10	89.99	610	71	179	136	10:18:49	8.066399e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:35:52	2.49	2.49	1530729352.5	37.470816	-122.106618	0.29	90.00	600	83	-75	147	11:36:04	5.089551e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:38:29	1.73	1.73	1530729509.8	37.465881	-122.11928	-0.17	88.88	100	63	492	329	11:38:37	3.529224e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:40:30	2.43	2.43	1530729630.7	37.470154	-122.107369	-0.57	86.76	600	80	521	144	11:40:42	5.969805e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:45:06	1.73	1.73	1530729906.3	37.465227	-122.118476	0.49	90.00	171	62	358	329	11:45:14	3.555359e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:47:10	2.32	2.32	1530730030.2	37.470222	-122.109813	-0.36	87.76	600	73	91	141	11:47:21	8.208498e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:50:29	1.73	1.73	1530730229.9	37.465447	-122.11876	-0.10	89.30	100	60	300	330	11:50:38	3.673035e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:52:18	2.45	2.45	1530730338.9	37.470315	-122.107007	-0.39	87.66	600	70	-25	145	11:52:30	6.479825e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:55:21	1.73	1.73	1530730521.0	37.4658	-122.119056	-0.24	88.47	100	60	592	319	11:55:29	3.654584e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:57:24	2.34	2.34	1530730644.8	37.470116	-122.109348	0.37	90.00	600	77	-39	144	11:57:35	7.555068e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:00:11	1.76	1.76	1530730811.5	37.466263	-122.118888	-0.31	88.06	100	60	547	332	12:00:19	3.435428e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:02:41	2.54	2.55	1530730961.4	37.473341	-122.107663	-0.17	89.10	600	74	-290	140	12:02:53	5.057719e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:09:11	1.72	1.72	1530731352.0	37.465334	-122.11885	0.05	90.00	100	62	461	327	12:09:20	3.625395e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:12:01	2.63	2.64	1530731521.9	37.481461	-122.116251	-0.61	87.83	700	66	29	127	12:12:14	4.678210e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:12:30	2.66	2.66	1530731550.8	37.475901	-122.107663	-0.30	88.63	600	68	192	137	12:12:43	4.343314e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:20:14	1.77	1.77	1530732014.9	37.4653	-122.117784	0.13	90.00	100	58	324	336	12:20:23	3.495185e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:22:33	2.57	2.57	1530732153.4	37.476744	-122.110954	0.18	90.00	600	75	-46	133	12:22:45	4.718265e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:30:41	1.74	1.74	1530732641.0	37.465543	-122.118582	-0.40	89.38	100	60	432	329	12:30:49	3.575868e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:32:57	2.39	2.39	1530732777.5	37.47119	-122.109215	0.50	90.00	600	71	-127	143	12:33:08	7.381931e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:36:01	1.74	1.74	1530732961.8	37.466217	-122.119239	-0.45	87.16	100	61	1	325	12:36:09	3.511430e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:37:12	2.38	2.38	1530733033.0	37.474364	-122.11281	0.15	90.01	685	70	125	136	12:37:24	7.535971e+05
ICAO: a1801c (0)	Flight ID: SKW3437	07/04/18 09:53:06	0.29	0.90	1530723186.7	37.453836	-122.146474	-0.03	88.98	4550	202	-1346	45	09:53:10	8.473553e+06
ICAO: a7ef08 (2)	Flight ID: Other	07/04/18 13:56:56	2.92	2.96	1530737816.0	37.431584	-122.09608	-1.20	76.09	2675	152	-602	332	13:57:09	1.048162e+05
ICAO: a41596 (1)	Flight ID: ASA1359	07/04/18 22:26:15	1.78	1.94	1530768375.5	37.462948	-122.172069	0.07	90.01	4089	212	-1370	25	22:26:24	6.444373e+05
ICAO: ~2b0f29 (0)	Flight ID: Other	07/04/18 09:53:15	4.69	4.71	1530723195.2	37.418596	-122.068196	-1.93	79.99	2625	183	-521	340	09:53:37	2.781133e+03
ICAO: ~2b08cb (0)	Flight ID: Other	07/04/18 09:51:34	1.63	1.67	1530723094.4	37.451834	-122.173402	0.00	90.00	2025	103	0	215	09:51:42	2.444489e+06
ICAO: ~2b0ffb (0)	Flight ID: Other	07/04/18 09:51:33	4.26	4.28	1530723093.6	37.456629	-122.066465	0.00	90.00	2000	201	0	58	09:51:53	5.807822e+03
ICAO: 76cdb1 (0)	Flight ID: SIA32	07/04/18 09:57:37	1.92	2.09	1530723457.4	37.470315	-122.168028	-0.50	80.74	4300	204	-1183	40	09:57:47	4.885400e+05
ICAO: a798ed (0)	Flight ID: N589SF	07/04/18 09:53:57	3.31	3.32	1530723237.1	37.496291	-122.160446	-0.06	89.33	1450	198	200	73	09:54:12	3.864557e+04
ICAO: abd254 (0)	Flight ID: SWA1309	07/04/18 10:00:47	0.64	1.06	1530723647.0	37.445618	-122.133549	-0.12	85.62	4500	197	-1328	46	10:00:51	5.634808e+06
ICAO: ~2b07c6 (0)	Flight ID: Other	07/04/18 09:57:47	2.45	2.48	1530723467.6	37.434246	-122.183744	-0.38	85.91	1975	161	1128	157	09:57:59	2.666048e+05
ICAO: ~2b07d4 (0)	Flight ID: Other	07/04/18 09:57:35	0.74	0.76	1530723455.0	37.45621	-122.132502	-0.37	78.46	875	93	0	131	09:57:38	2.778135e+07
ICAO: ~2b0c5f (0)	Flight ID: Other	07/04/18 09:58:43	1.88	1.88	1530723523.4	37.473358	-122.125777	0.00	90.00	425	76	768	337	09:58:52	2.061044e+06
ICAO: a923a8 (0)	Flight ID: UAL1159	07/04/18 10:04:09	0.20	0.99	1530723849.7	37.450577	-122.140182	0.23	90.01	5147	257	-428	2	10:04:14	5.258101e+06
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:03:57	2.52	2.53	1530723837.0	37.486608	-122.147071	-0.94	87.13	1400	62	704	302	10:04:08	6.181318e+05
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:04:59	1.94	1.99	1530723899.8	37.46793	-122.171316	0.34	90.00	2175	81	723	222	10:05:09	1.537756e+06
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:09:40	2.52	2.54	1530724180.2	37.440615	-122.18809	-0.81	82.57	1675	100	233	349	10:09:52	3.798395e+05
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:30:25	2.01	2.03	1530725425.8	37.463705	-122.176328	0.00	90.00	1175	75	256	136	10:30:35	1.518791e+06
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:32:28	1.07	1.10	1530725548.7	37.434742	-122.144096	0.29	90.02	1331	81	128	105	10:32:33	1.264436e+07
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:32:44	0.73	0.76	1530725564.3	37.443594	-122.133398	-0.01	89.63	1050	87	-125	68	10:32:47	3.044549e+07
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:34:55	3.70	3.71	1530725695.1	37.424089	-122.084795	0.00	90.00	750	53	128	104	10:35:12	6.731218e+04
ICAO: a63f3a (1)	Flight ID: Other	07/04/18 12:22:00	0.62	0.75	1530732120.3	37.44811	-122.154773	-1.51	73.54	2225	88	481	190	12:22:03	3.085448e+07
ICAO: a63f3a (1)	Flight ID: Other	07/04/18 12:29:30	1.06	1.21	1530732570.6	37.450018	-122.124501	-0.16	87.74	3075	105	-363	360	12:29:36	7.349150e+06
ICAO: a63f3a (2)	Flight ID: Other	07/04/18 16:44:03	2.49	2.49	1530747843.0	37.473027	-122.108702	0.13	89.99	756	94	-240	192	16:44:14	4.439689e+05
ICAO: a63f3a (2)	Flight ID: Other	07/04/18 16:44:28	2.53	2.54	1530747868.1	37.462681	-122.100319	-2.33	81.29	750	86	192	169	16:44:40	4.417921e+05
ICAO: c01732 (0)	Flight ID: ACA737	07/04/18 10:19:16	2.48	2.56	1530724756.2	37.475693	-122.175683	-1.34	66.09	3250	206	-1154	63	10:19:28	1.774689e+05
ICAO: a2659a (0)	Flight ID: UAL838	07/04/18 10:07:29	1.83	2.03	1530724049.0	37.453798	-122.176796	0.12	90.01	4739	284	-2234	6	10:07:38	3.936708e+05
ICAO: aa56da (1)	Flight ID: UAL1152	07/04/18 20:59:42	0.99	1.38	1530763182.2	37.441184	-122.129843	0.10	90.01	5090	215	-481	49	20:59:48	2.347132e+06
ICAO: abbbc7 (2)	Flight ID: ASA1929	07/04/18 15:37:40	0.19	0.94	1530743860.0	37.452393	-122.145821	-0.16	82.72	4875	236	-560	344	15:37:44	6.624625e+06
ICAO: a78c43 (0)	Flight ID: Other	07/04/18 10:12:41	0.38	1.01	1530724361.7	37.445503	-122.140085	-0.11	83.26	4950	197	-1216	106	10:12:46	6.536600e+06
ICAO: a09e47 (0)	Flight ID: SKW5835	07/04/18 10:15:26	0.79	1.08	1530724526.8	37.458664	-122.153535	-0.41	75.34	3925	206	-169	45	10:15:31	5.139466e+06
ICAO: a33f9a (1)	Flight ID: N3081W	07/04/18 10:39:54	1.29	1.32	1530725994.3	37.441727	-122.122796	0.00	90.00	1400	159	-192	137	10:40:00	3.667127e+06
ICAO: a4e8b4 (0)	Flight ID: Other	07/04/18 10:13:45	3.68	3.71	1530724425.6	37.432189	-122.080615	-2.69	49.89	2325	289	-448	302	10:14:02	1.233152e+04
ICAO: a5ec5c (0)	Flight ID: N481AM	07/04/18 10:20:37	0.44	1.07	1530724837.3	37.447598	-122.136443	-0.05	88.24	5175	210	-1027	34	10:20:42	5.202831e+06
ICAO: acf63e (1)	Flight ID: N934TR	07/04/18 10:59:32	0.91	0.93	1530727172.2	37.459133	-122.131574	0.36	89.98	1036	85	-59	138	10:59:36	1.871801e+07
ICAO: acf63e (1)	Flight ID: N934TR	07/04/18 11:05:28	1.71	1.71	1530727528.9	37.465343	-122.119049	-0.27	89.64	284	67	1182	325	11:05:36	3.413810e+06
ICAO: acf63e (1)	Flight ID: N934TR	07/04/18 11:06:43	1.06	1.07	1530727604.0	37.458805	-122.127837	0.41	90.00	900	113	-15	145	11:06:48	9.646629e+06
ICAO: a410b3 (1)	Flight ID: HAL42	07/04/18 21:27:51	0.49	0.98	1530764871.8	37.4536	-122.151685	0.02	90.01	4472	214	-1086	24	21:27:56	6.579800e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:15:49	1.66	1.66	1530724549.3	37.466777	-122.121814	-4.70	59.65	350	58	426	277	10:15:57	4.456474e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:17:22	2.83	2.84	1530724642.2	37.480696	-122.109216	-0.04	89.82	800	53	65	99	10:17:35	3.875780e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:17:48	2.85	2.85	1530724668.1	37.471499	-122.099272	0.34	90.00	724	77	-22	131	10:18:01	2.579678e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:25:05	1.72	1.72	1530725105.2	37.463906	-122.117544	0.13	90.00	261	68	559	326	10:25:13	3.291644e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:27:56	2.94	2.95	1530725276.0	37.47902	-122.1042	-3.68	79.15	775	45	0	115	10:28:09	3.596777e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:28:34	3.00	3.00	1530725314.6	37.464822	-122.092318	-0.19	88.50	650	86	-28	142	10:28:48	1.697292e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:30:36	1.73	1.73	1530725436.8	37.463705	-122.117217	-1.36	79.11	75	161	489	14	10:30:44	1.371224e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:36:33	1.67	1.67	1530725793.5	37.465101	-122.119724	-0.74	81.51	125	33	3	332	10:36:41	7.624732e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:38:28	2.65	2.65	1530725908.0	37.469803	-122.10229	-2.57	81.39	700	92	-228	139	10:38:40	3.266500e+05
ICAO: a19a7c (0)	Flight ID: N202LS	07/04/18 10:18:57	1.79	1.79	1530724737.5	37.469617	-122.122113	0.00	90.00	550	70	960	331	10:19:05	2.718025e+06
ICAO: a19a7c (1)	Flight ID: N202LS	07/04/18 11:12:55	2.89	2.89	1530727975.6	37.456815	-122.091781	0.00	90.00	325	92	-256	223	11:13:09	2.000255e+05
ICAO: a19a7c (2)	Flight ID: N202LS	07/04/18 15:25:48	1.81	1.81	1530743148.6	37.469198	-122.121098	0.00	90.00	500	59	960	326	15:25:57	3.112228e+06
ICAO: a19a7c (3)	Flight ID: Other	07/04/18 20:25:29	2.07	2.07	1530761129.6	37.44918	-122.106111	0.00	90.00	150	73	-512	304	20:25:39	1.422690e+06
ICAO: a837a6 (4)	Flight ID: UAL2356	07/04/18 23:01:26	1.24	1.56	1530770486.5	37.467103	-122.136204	-0.65	73.07	5025	233	-1639	110	23:01:33	1.400307e+06
ICAO: a837a6 (4)	Flight ID: UAL2356	07/04/18 23:02:46	4.89	4.94	1530770566.3	37.519501	-122.125484	-0.81	84.10	3575	214	-578	283	23:03:09	1.544931e+03
ICAO: a0f96d (0)	Flight ID: Other	07/04/18 10:22:50	2.39	2.39	1530724970.1	37.466312	-122.105275	0.00	90.00	700	132	-128	205	10:23:01	3.930379e+05
ICAO: a0f96d (0)	Flight ID: Other	07/04/18 10:23:12	2.56	2.56	1530724992.5	37.456117	-122.097692	-3.98	49.02	600	178	318	251	10:23:24	2.030983e+05
ICAO: aa3ae2 (1)	Flight ID: Other	07/04/18 23:22:58	0.85	1.20	1530771779.0	37.460275	-122.152783	0.29	90.02	4483	243	-2048	51	23:23:04	3.216500e+06
ICAO: ~2b0fc6 (0)	Flight ID: Other	07/04/18 10:24:31	4.84	4.86	1530725071.2	37.503135	-122.08581	0.00	90.00	2125	135	0	192	10:24:54	2.833993e+03
ICAO: ~2b05e8 (0)	Flight ID: Other	07/04/18 10:34:17	4.17	4.18	1530725657.0	37.508628	-122.124621	0.00	90.00	1725	98	320	55	10:34:36	1.437114e+04
ICAO: a69ca2 (0)	Flight ID: Other	07/04/18 10:25:27	1.65	1.77	1530725127.9	37.472782	-122.153878	-1.43	32.15	3375	213	-302	111	10:25:36	9.410820e+05
ICAO: aa5694 (4)	Flight ID: UAL1740	07/04/18 20:38:18	0.22	0.84	1530761898.1	37.452951	-122.145817	-0.18	77.05	4325	277	-548	345	20:38:22	7.357857e+06
ICAO: a06778 (0)	Flight ID: N125NG	07/04/18 10:45:36	2.67	2.67	1530726336.2	37.470108	-122.102051	-0.33	87.07	825	108	-1235	169	10:45:48	2.660479e+05
ICAO: 869144 (0)	Flight ID: ANA8	07/04/18 10:32:47	0.29	0.79	1530725567.7	37.454407	-122.144068	-0.26	77.65	3900	205	48	53	10:32:51	1.163890e+07
ICAO: a2a300 (0)	Flight ID: UAL34	07/04/18 10:34:42	0.60	1.08	1530725682.0	37.441671	-122.146038	0.40	90.01	4754	193	-1039	108	10:34:47	5.535104e+06
ICAO: a70e17 (0)	Flight ID: Other	07/04/18 10:31:09	0.78	0.79	1530725469.6	37.447784	-122.129815	-0.97	49.44	600	146	-523	217	10:31:13	1.627791e+07
ICAO: a70e17 (1)	Flight ID: N5538Y	07/04/18 11:19:28	2.51	2.51	1530728368.4	37.477996	-122.114291	0.00	90.00	400	82	384	18	11:19:40	4.904338e+05
ICAO: abaceb (2)	Flight ID: ASA1939	07/04/18 22:20:08	0.07	0.95	1530768008.8	37.450338	-122.145099	0.42	90.01	5047	224	-825	345	22:20:13	6.665438e+06
ICAO: a6a627 (0)	Flight ID: N5276P	07/04/18 10:32:14	1.68	1.68	1530725534.0	37.46552	-122.120023	0.00	90.00	350	82	640	295	10:32:21	3.014241e+06
ICAO: a6a627 (1)	Flight ID: Other	07/04/18 11:38:59	3.04	3.04	1530729539.4	37.461191	-122.090109	0.00	90.00	775	85	128	168	11:39:13	1.580953e+05
ICAO: a6a627 (2)	Flight ID: N5276P	07/04/18 15:13:43	1.73	1.73	1530742423.1	37.464217	-122.117575	0.00	90.00	275	70	832	339	15:13:51	3.121650e+06
ICAO: a6a627 (3)	Flight ID: Other	07/04/18 17:38:42	2.14	2.14	1530751122.0	37.461889	-122.107723	0.00	90.00	500	106	-192	217	17:38:52	8.406819e+05
ICAO: ~2b0513 (0)	Flight ID: Other	07/04/18 10:33:47	2.63	2.63	1530725627.7	37.429349	-122.103663	0.00	90.00	800	93	0	145	10:34:00	3.343352e+05
ICAO: ~2b0513 (0)	Flight ID: Other	07/04/18 10:35:44	2.33	2.33	1530725744.9	37.446527	-122.101633	0.00	90.00	500	76	0	320	10:35:55	7.803568e+05
ICAO: ~2b09ef (0)	Flight ID: Other	07/04/18 10:33:46	3.44	3.44	1530725626.6	37.445503	-122.081332	0.00	90.00	700	77	0	146	10:34:02	7.817992e+04
ICAO: ~2b09ef (0)	Flight ID: Other	07/04/18 10:35:35	1.87	1.87	1530725735.7	37.455418	-122.110231	0.00	90.00	100	64	-576	325	10:35:44	2.481449e+06
ICAO: ~2b0547 (0)	Flight ID: Other	07/04/18 10:35:26	1.73	1.73	1530725726.6	37.468174	-122.121814	0.00	90.00	400	122	0	324	10:35:34	1.799967e+06
ICAO: ad2104 (0)	Flight ID: N945PD	07/04/18 10:47:10	0.22	0.47	1530726430.3	37.448453	-122.14047	0.12	89.97	2212	128	-68	32	10:47:12	5.450321e+07
ICAO: 71be43 (0)	Flight ID: KAL023	07/04/18 10:45:08	0.58	1.10	1530726308.6	37.451881	-122.133398	-0.31	78.11	4950	224	-1432	30	10:45:13	4.517726e+06
ICAO: a08636 (0)	Flight ID: N1329D	07/04/18 10:50:11	4.90	4.91	1530726611.6	37.520972	-122.150938	0.20	90.00	1330	119	65	267	10:50:34	2.921381e+03
ICAO: ad5404 (1)	Flight ID: Other	07/04/18 14:34:48	2.42	3.72	1530740088.2	37.471293	-122.179074	0.00	90.00	14950	351	1728	106	14:35:05	9.850574e+03
ICAO: aab2fd (0)	Flight ID: N789LP	07/04/18 10:52:48	2.55	2.55	1530726768.4	37.430001	-122.182597	-0.23	88.42	875	134	-448	330	10:53:00	2.768729e+05
ICAO: 86eea0 (0)	Flight ID: ANA172	07/04/18 11:08:33	1.29	1.40	1530727713.8	37.436842	-122.1601	0.39	90.00	2995	195	-615	315	11:08:40	2.432087e+06
ICAO: 86eea0 (0)	Flight ID: ANA172	07/04/18 11:10:00	2.27	2.31	1530727800.7	37.481931	-122.132695	0.26	90.00	2255	180	-606	105	11:10:11	3.388374e+05
ICAO: a87be5 (0)	Flight ID: Other	07/04/18 10:54:47	3.36	3.38	1530726887.2	37.475296	-122.196211	-0.61	86.81	2300	63	601	128	10:55:03	1.072593e+05
ICAO: a87be5 (1)	Flight ID: Other	07/04/18 17:13:10	1.49	1.55	1530749590.8	37.434377	-122.162177	-0.56	85.22	2275	129	-1616	308	17:13:18	2.595005e+06
ICAO: a25b3f (0)	Flight ID: ASA332	07/04/18 11:06:19	3.46	3.48	1530727579.3	37.438477	-122.082533	-2.73	63.02	2350	230	-2165	332	11:06:35	2.407948e+04
ICAO: aaad49 (0)	Flight ID: Other	07/04/18 11:01:53	1.28	1.45	1530727313.2	37.444598	-122.165939	-0.29	82.15	3638	244	-854	329	11:01:59	1.746275e+06
