Closest approaches at SIDBY SFO Approach SE (lat: 37.450711, long: -122.144722, elevation: 25), 20180704
Flights within 5 miles and 10 < altitude < 15000 feet
SIDBY SFO Approach SE	52.8	42.3	49.7	46.3	57.9	9.2	6.2	4.6	3.8	3.1	2.5	1.3	1.1	0.7	0.5	0.4	0.3	9.3	6.0	5.0	4.5	3.7	2.8	12.0	7.9	5.8	5.0	4.0	3.6	14.0	9.7	6.7	5.3	4.3	3.5
icao (seg #)	Flight_ID	Date/Time	Gnd Dist	rca_dist	rca_time	rca_lat	rca_lon	rca_fract	dp_theta	rca_alt	rca_speed	rca_vert_rate	rca_trk	rca_snd_arr	SEL
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:35:04	0.83	1.00	1530768904.8	37.462692	-122.1436	-1.98	52.55	2925	114	-381	177	22:35:09	1.171676e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:36:13	0.75	0.93	1530768973.9	37.460999	-122.14886	-0.01	89.73	2925	106	1	103	22:36:18	1.520688e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:37:34	0.77	0.95	1530769054.4	37.461889	-122.143966	-1.87	46.15	2925	117	0	168	22:37:38	1.290604e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:38:55	0.57	0.79	1530769135.2	37.458801	-122.143074	-1.46	52.79	2925	118	-30	129	22:38:58	2.020659e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:40:04	0.65	0.85	1530769204.9	37.459887	-122.142175	-1.36	55.75	2925	113	-239	151	22:40:08	1.773196e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:41:15	0.85	1.01	1530769275.5	37.463013	-122.143542	-0.47	80.69	2925	104	-158	128	22:41:20	1.225972e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:42:36	0.76	0.93	1530769356.7	37.461607	-122.145849	0.15	90.00	2925	100	20	117	22:42:41	1.582851e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:43:56	0.55	0.78	1530769436.1	37.458584	-122.143608	-0.73	74.01	2925	104	-471	130	22:43:59	2.387731e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:45:29	0.28	0.62	1530769529.7	37.454746	-122.143965	0.40	90.00	2925	106	-102	99	22:45:32	3.843940e+07
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:47:09	1.35	1.46	1530769629.0	37.463677	-122.16318	0.35	90.01	2882	96	-355	222	22:47:15	4.357312e+06
ICAO: a65fcb (2)	Flight ID: N51HF	07/04/18 22:49:05	2.39	2.40	1530769745.5	37.460495	-122.186494	0.00	90.00	1400	109	-576	7	22:49:16	4.639456e+05
ICAO: a07cd8 (0)	Flight ID: SKW5945	07/04/18 09:35:26	2.65	2.67	1530722126.0	37.43312	-122.101693	-0.27	86.87	1750	166	-47	8	09:35:38	1.718245e+05
ICAO: a07cd8 (1)	Flight ID: SKW5945	07/04/18 10:51:59	1.09	1.39	1530726719.7	37.446715	-122.12541	0.01	90.00	4550	218	-513	16	10:52:06	2.241035e+06
ICAO: a822d6 (1)	Flight ID: QXE2790	07/04/18 12:48:27	1.67	1.85	1530733707.1	37.452257	-122.175156	0.33	90.01	4234	234	-1365	3	12:48:35	7.143227e+05
ICAO: a3cf4f (0)	Flight ID: UAL662	07/04/18 09:37:00	2.44	2.58	1530722220.3	37.456101	-122.188654	0.43	90.01	4468	224	-1728	7	09:37:12	1.557417e+05
ICAO: a3cf4f (2)	Flight ID: UAL801	07/04/18 17:50:15	0.90	1.31	1530751815.0	37.463193	-122.149399	-0.04	88.54	5050	235	-1608	71	17:50:21	2.529901e+06
ICAO: a61987 (1)	Flight ID: Other	07/04/18 11:07:28	2.69	2.74	1530727648.9	37.485491	-122.122829	0.00	90.00	2800	201	-1920	73	11:07:41	1.251072e+05
ICAO: a4b5d2 (3)	Flight ID: UAL2349	07/04/18 21:56:52	1.29	1.58	1530766612.0	37.469186	-122.148399	-0.05	88.86	4793	198	-1233	68	21:56:59	1.583501e+06
ICAO: aaa0fc (0)	Flight ID: Other	07/04/18 09:38:58	1.79	1.90	1530722338.8	37.4766	-122.142175	0.00	90.00	3350	213	-1024	9	09:39:07	7.032531e+05
ICAO: ~2b0641 (0)	Flight ID: Other	07/04/18 09:42:04	2.07	2.20	1530722524.1	37.459213	-122.108479	-0.10	88.32	3875	231	-916	345	09:42:14	3.390631e+05
ICAO: a694dd (2)	Flight ID: JBU1936	07/04/18 13:21:14	3.31	3.41	1530735674.6	37.41976	-122.09867	0.36	90.00	4414	239	-978	34	13:21:30	2.675044e+04
ICAO: a694dd (2)	Flight ID: JBU1936	07/04/18 13:22:30	4.33	4.39	1530735750.1	37.484514	-122.078108	-0.39	84.80	3700	183	-933	6	13:22:50	5.136903e+03
ICAO: a694dd (2)	Flight ID: JBU1936	07/04/18 13:23:08	4.55	4.60	1530735788.5	37.509978	-122.10838	0.00	90.00	3550	170	-256	324	13:23:30	3.692425e+03
ICAO: acc774 (2)	Flight ID: ASA1965	07/04/18 15:43:11	0.01	0.93	1530744191.8	37.450749	-122.14498	0.12	90.00	4922	207	-120	346	15:43:16	7.757192e+06
ICAO: acc774 (4)	Flight ID: ASA1971	07/04/18 20:50:51	0.97	1.31	1530762651.1	37.438846	-122.135249	-0.47	76.48	4650	206	-998	79	20:50:57	2.896096e+06
ICAO: 0d0984 (0)	Flight ID: VOI930	07/04/18 09:45:51	4.64	4.66	1530722751.7	37.41789	-122.070989	0.50	90.00	2413	187	-255	27	09:46:13	3.019457e+03
ICAO: a44502 (0)	Flight ID: Other	07/04/18 09:42:11	2.27	2.38	1530722531.3	37.456098	-122.103827	0.24	90.00	3713	216	-1715	358	09:42:22	2.463893e+05
ICAO: a9f7d2 (0)	Flight ID: Other	07/04/18 09:50:08	4.07	4.12	1530723008.5	37.446236	-122.218781	-0.13	89.02	3456	218	-1180	327	09:50:27	7.223265e+03
ICAO: a4194d (2)	Flight ID: ASA1279	07/04/18 18:38:47	0.04	1.04	1530754727.7	37.450975	-122.145404	0.14	90.01	5486	236	-742	345	18:38:52	5.085181e+06
ICAO: ad79f0 (0)	Flight ID: Other	07/04/18 09:48:40	4.29	4.31	1530722920.8	37.499783	-122.192628	-0.67	78.47	2525	170	-1129	75	09:49:01	6.426082e+03
ICAO: ~2b0df1 (0)	Flight ID: Other	07/04/18 09:45:25	0.71	0.75	1530722725.5	37.444043	-122.13498	0.16	89.99	1407	96	18	220	09:45:28	2.770227e+07
ICAO: a4e4fd (1)	Flight ID: Other	07/04/18 12:35:17	2.57	2.69	1530732917.9	37.44378	-122.098707	-0.13	88.42	4300	224	-968	34	12:35:30	1.226580e+05
ICAO: a46672 (0)	Flight ID: N383AC	07/04/18 10:10:27	2.68	2.69	1530724227.2	37.470827	-122.102827	-0.91	85.62	600	64	128	173	10:10:39	4.343501e+05
ICAO: a46672 (0)	Flight ID: N383AC	07/04/18 10:17:27	1.73	1.73	1530724647.2	37.466405	-122.120083	-1.80	77.43	100	68	-424	334	10:17:35	3.202832e+06
ICAO: a46672 (0)	Flight ID: N383AC	07/04/18 10:18:37	2.35	2.35	1530724717.5	37.476059	-122.116193	-0.18	89.02	600	71	215	139	10:18:48	7.972843e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:35:50	2.51	2.51	1530729350.3	37.471505	-122.107225	0.09	90.00	600	82	-22	148	11:36:02	4.895888e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:38:31	1.74	1.74	1530729511.1	37.466172	-122.119564	0.13	90.00	100	63	513	330	11:38:39	3.381294e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:40:30	2.45	2.45	1530729630.7	37.470154	-122.107369	-0.82	85.40	600	81	663	144	11:40:42	5.652169e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:45:11	1.75	1.75	1530729911.3	37.466415	-122.119595	-0.22	88.57	177	61	405	329	11:45:19	3.420248e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:47:10	2.34	2.34	1530730030.2	37.470222	-122.109813	-0.59	86.32	600	73	151	140	11:47:21	7.848803e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:50:31	1.75	1.75	1530730231.7	37.465883	-122.119171	0.19	90.00	100	60	356	330	11:50:39	3.509782e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:52:18	2.47	2.47	1530730338.9	37.470315	-122.107007	-0.62	86.31	600	71	-40	145	11:52:30	6.152558e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:55:21	1.75	1.75	1530730521.7	37.465945	-122.119193	0.07	90.00	100	60	643	320	11:55:29	3.497195e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 11:57:22	2.36	2.36	1530730642.4	37.470801	-122.109976	0.14	90.00	600	77	66	144	11:57:33	7.205647e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:00:11	1.78	1.78	1530730811.5	37.466263	-122.118888	-0.00	89.98	100	60	599	333	12:00:19	3.292627e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:02:41	2.56	2.57	1530730961.4	37.473341	-122.107663	-0.43	87.77	600	75	-339	140	12:02:53	4.796946e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:09:22	1.74	1.74	1530731363.0	37.466012	-122.119503	0.15	90.00	100	62	494	328	12:09:31	3.467865e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:12:01	2.64	2.64	1530731521.9	37.481461	-122.116251	-0.99	86.48	700	66	127	127	12:12:14	4.664213e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:20:27	1.79	1.79	1530732027.2	37.465966	-122.118397	0.38	90.00	100	58	381	336	12:20:35	3.334770e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:30:51	1.76	1.76	1530732651.1	37.466082	-122.119091	-0.14	89.79	100	60	460	330	12:30:59	3.417381e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:32:54	2.41	2.41	1530732774.8	37.471868	-122.109869	0.24	90.00	600	71	-61	144	12:33:06	7.006256e+05
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:36:01	1.76	1.76	1530732961.8	37.466217	-122.119239	-0.14	89.10	100	61	27	326	12:36:10	3.367551e+06
ICAO: a46672 (1)	Flight ID: N383AC	07/04/18 12:37:11	2.39	2.40	1530733031.6	37.474686	-122.113212	-0.14	89.31	700	70	378	136	12:37:22	7.284049e+05
ICAO: a1801c (0)	Flight ID: SKW3437	07/04/18 09:53:06	0.24	0.89	1530723186.7	37.453836	-122.146474	-0.04	88.22	4550	202	-1347	45	09:53:10	8.861404e+06
ICAO: a7ef08 (2)	Flight ID: Other	07/04/18 13:56:56	2.98	3.02	1530737816.0	37.431584	-122.09608	-1.21	76.24	2675	152	-603	332	13:57:10	9.260157e+04
ICAO: a41596 (1)	Flight ID: ASA1359	07/04/18 22:26:15	1.72	1.89	1530768375.6	37.463027	-122.172014	0.08	90.01	4088	212	-1366	25	22:26:24	7.308066e+05
ICAO: ~2b0f29 (0)	Flight ID: Other	07/04/18 09:53:15	4.75	4.77	1530723195.2	37.418596	-122.068196	-1.94	80.07	2625	183	-520	339	09:53:37	2.472883e+03
ICAO: ~2b08cb (0)	Flight ID: Other	07/04/18 09:51:34	1.57	1.62	1530723094.4	37.451834	-122.173402	0.00	90.00	2025	103	0	215	09:51:42	2.755172e+06
ICAO: ~2b0ffb (0)	Flight ID: Other	07/04/18 09:51:33	4.31	4.33	1530723093.6	37.456629	-122.066465	0.00	90.00	2000	201	0	58	09:51:53	5.299388e+03
ICAO: 76cdb1 (0)	Flight ID: SIA32	07/04/18 09:57:37	1.86	2.03	1530723457.4	37.470315	-122.168028	-0.50	80.45	4300	204	-1183	40	09:57:46	5.518653e+05
ICAO: a798ed (0)	Flight ID: N589SF	07/04/18 09:53:57	3.26	3.28	1530723237.1	37.496291	-122.160446	-0.12	88.64	1450	198	208	73	09:54:12	4.253402e+04
ICAO: abd254 (0)	Flight ID: SWA1309	07/04/18 10:00:47	0.71	1.10	1530723647.0	37.445618	-122.133549	-0.13	85.36	4500	197	-1327	46	10:00:52	5.090952e+06
ICAO: ~2b07c6 (0)	Flight ID: Other	07/04/18 09:57:47	2.42	2.45	1530723467.6	37.434246	-122.183744	-0.49	84.64	1975	161	1120	157	09:57:59	2.830864e+05
ICAO: ~2b07d4 (0)	Flight ID: Other	07/04/18 09:57:35	0.77	0.79	1530723455.0	37.45621	-122.132502	-0.52	74.25	875	93	0	131	09:57:38	2.588009e+07
ICAO: ~2b0c5f (0)	Flight ID: Other	07/04/18 09:58:43	1.88	1.88	1530723523.4	37.473358	-122.125777	0.00	90.00	425	76	768	337	09:58:52	2.069371e+06
ICAO: a923a8 (0)	Flight ID: UAL1159	07/04/18 10:04:10	0.25	1.00	1530723850.1	37.451077	-122.140177	0.27	90.01	5141	257	-435	1	10:04:14	5.112354e+06
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:03:57	2.48	2.50	1530723837.0	37.486608	-122.147071	-0.59	88.18	1400	62	704	300	10:04:08	6.731372e+05
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:04:59	1.88	1.93	1530723899.9	37.467872	-122.171375	0.35	90.00	2175	81	720	222	10:05:08	1.755477e+06
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:09:40	2.48	2.50	1530724180.2	37.440615	-122.18809	-0.68	83.66	1675	102	176	348	10:09:51	4.069312e+05
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:30:25	1.95	1.96	1530725425.8	37.463705	-122.176328	0.00	90.00	1175	75	256	136	10:30:35	1.738253e+06
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:32:27	1.10	1.13	1530725547.1	37.434767	-122.145047	0.16	90.02	1351	82	128	105	10:32:32	1.144374e+07
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:32:44	0.79	0.82	1530725564.3	37.443594	-122.133398	-0.02	89.22	1050	87	-121	68	10:32:48	2.552149e+07
ICAO: a63f3a (0)	Flight ID: Other	07/04/18 10:34:55	3.77	3.77	1530725695.1	37.424089	-122.084795	0.00	90.00	750	53	128	104	10:35:12	5.959955e+04
ICAO: a63f3a (1)	Flight ID: Other	07/04/18 12:22:00	0.58	0.71	1530732120.3	37.44811	-122.154773	-1.70	70.57	2225	88	493	190	12:22:03	3.410838e+07
ICAO: a63f3a (1)	Flight ID: Other	07/04/18 12:29:30	1.11	1.25	1530732570.6	37.450018	-122.124501	-0.06	89.15	3075	105	-376	360	12:29:36	6.542772e+06
ICAO: a63f3a (2)	Flight ID: Other	07/04/18 16:44:02	2.50	2.51	1530747842.1	37.473295	-122.108977	-0.19	89.18	750	96	-280	195	16:44:13	4.220555e+05
ICAO: a63f3a (2)	Flight ID: Other	07/04/18 16:44:28	2.57	2.57	1530747868.1	37.462681	-122.100319	-2.67	80.17	750	86	192	169	16:44:40	4.090712e+05
ICAO: c01732 (0)	Flight ID: ACA737	07/04/18 10:19:16	2.42	2.50	1530724756.2	37.475693	-122.175683	-1.32	65.88	3250	206	-1150	63	10:19:27	2.009049e+05
ICAO: a2659a (0)	Flight ID: UAL838	07/04/18 10:07:29	1.77	1.98	1530724049.3	37.454222	-122.176741	0.16	90.01	4728	284	-2214	6	10:07:38	4.391730e+05
ICAO: aa56da (1)	Flight ID: UAL1152	07/04/18 20:59:42	1.05	1.42	1530763182.1	37.441108	-122.129925	0.09	90.01	5091	215	-478	49	20:59:48	2.104921e+06
ICAO: abbbc7 (2)	Flight ID: ASA1929	07/04/18 15:37:40	0.13	0.93	1530743860.0	37.452393	-122.145821	-0.09	85.68	4875	236	-619	344	15:37:44	6.802624e+06
ICAO: a78c43 (0)	Flight ID: Other	07/04/18 10:12:41	0.44	1.03	1530724361.7	37.445503	-122.140085	-0.16	80.86	4950	197	-1216	106	10:12:46	6.148218e+06
ICAO: a78c43 (0)	Flight ID: Other	07/04/18 10:13:01	1.29	1.55	1530724381.2	37.461377	-122.125397	-1.10	37.95	4550	163	-1088	86	10:13:08	2.050210e+06
ICAO: a09e47 (0)	Flight ID: SKW5835	07/04/18 10:15:26	0.73	1.04	1530724526.8	37.458664	-122.153535	-0.40	75.16	3925	206	-166	44	10:15:31	5.762064e+06
ICAO: a33f9a (1)	Flight ID: N3081W	07/04/18 10:39:54	1.35	1.38	1530725994.3	37.441727	-122.122796	0.00	90.00	1400	159	-192	137	10:40:00	3.163255e+06
ICAO: a4e8b4 (0)	Flight ID: Other	07/04/18 10:13:45	3.74	3.77	1530724425.6	37.432189	-122.080615	-2.72	50.11	2325	290	-448	301	10:14:03	1.093390e+04
ICAO: a5ec5c (0)	Flight ID: N481AM	07/04/18 10:20:37	0.50	1.10	1530724837.3	37.447598	-122.136443	-0.05	88.31	5175	210	-1027	34	10:20:42	4.849097e+06
ICAO: acf63e (1)	Flight ID: N934TR	07/04/18 10:59:29	0.93	0.94	1530727170.0	37.459781	-122.132306	0.16	89.98	1016	86	-97	139	10:59:34	1.780996e+07
ICAO: acf63e (1)	Flight ID: N934TR	07/04/18 11:05:40	1.73	1.73	1530727541.0	37.465899	-122.119583	0.21	89.99	294	67	1287	325	11:05:49	3.254566e+06
ICAO: acf63e (1)	Flight ID: N934TR	07/04/18 11:06:42	1.08	1.09	1530727602.4	37.459497	-122.128429	0.26	90.00	900	112	15	145	11:06:47	9.193873e+06
ICAO: a410b3 (1)	Flight ID: HAL42	07/04/18 21:27:51	0.43	0.95	1530764871.9	37.453747	-122.151603	0.03	90.01	4469	214	-1084	24	21:27:56	7.135601e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:15:49	1.68	1.68	1530724549.3	37.466777	-122.121814	-4.44	61.72	350	58	434	279	10:15:57	4.275607e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:17:22	2.84	2.85	1530724642.2	37.480696	-122.109216	-0.29	88.58	800	51	73	96	10:17:35	3.937356e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:17:46	2.88	2.88	1530724666.3	37.472198	-122.099805	0.19	90.00	735	75	-12	130	10:17:59	2.499887e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:25:18	1.75	1.75	1530725118.2	37.464603	-122.118122	0.42	90.00	268	68	598	329	10:25:26	3.119298e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:27:56	2.96	2.96	1530725276.0	37.47902	-122.1042	-4.09	77.98	775	44	0	114	10:28:09	3.621867e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:28:34	3.03	3.04	1530725314.6	37.464822	-122.092318	-0.31	87.55	650	86	-5	141	10:28:48	1.581310e+05
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:30:36	1.75	1.75	1530725436.8	37.463705	-122.117217	0.00	90.00	75	143	576	6	10:30:45	1.454709e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:36:33	1.69	1.69	1530725793.5	37.465101	-122.119724	-0.57	83.50	125	35	46	332	10:36:41	6.900294e+06
ICAO: a0079d (0)	Flight ID: N1004E	07/04/18 10:38:28	2.67	2.68	1530725908.0	37.469803	-122.10229	-2.95	80.19	700	92	-253	139	10:38:40	3.090030e+05
ICAO: a19a7c (0)	Flight ID: N202LS	07/04/18 10:18:57	1.80	1.80	1530724737.5	37.469617	-122.122113	0.00	90.00	550	70	960	331	10:19:05	2.664138e+06
ICAO: a19a7c (1)	Flight ID: N202LS	07/04/18 11:12:55	2.93	2.93	1530727975.6	37.456815	-122.091781	0.00	90.00	325	92	-256	223	11:13:09	1.822893e+05
ICAO: a19a7c (2)	Flight ID: N202LS	07/04/18 15:25:48	1.82	1.82	1530743148.6	37.469198	-122.121098	0.00	90.00	500	59	960	326	15:25:57	3.036634e+06
ICAO: a19a7c (3)	Flight ID: Other	07/04/18 20:25:29	2.12	2.12	1530761129.6	37.44918	-122.106111	0.00	90.00	150	73	-512	304	20:25:39	1.268311e+06
ICAO: a837a6 (4)	Flight ID: UAL2356	07/04/18 23:01:26	1.22	1.55	1530770486.5	37.467103	-122.136204	-0.72	71.05	5025	233	-1657	111	23:01:33	1.440204e+06
ICAO: a837a6 (4)	Flight ID: UAL2356	07/04/18 23:02:46	4.87	4.91	1530770566.3	37.519501	-122.125484	-0.71	84.77	3575	214	-548	283	23:03:09	1.617441e+03
ICAO: a0f96d (0)	Flight ID: Other	07/04/18 10:22:50	2.42	2.42	1530724970.1	37.466312	-122.105275	0.00	90.00	700	132	-128	205	10:23:01	3.691282e+05
ICAO: a0f96d (0)	Flight ID: Other	07/04/18 10:23:12	2.61	2.61	1530724992.5	37.456117	-122.097692	-4.13	48.08	600	180	337	253	10:23:24	1.823375e+05
ICAO: aa3ae2 (1)	Flight ID: Other	07/04/18 23:22:58	0.79	1.16	1530771778.8	37.460114	-122.153034	0.26	90.02	4489	243	-2048	51	23:23:04	3.565942e+06
ICAO: ~2b0fc6 (0)	Flight ID: Other	07/04/18 10:24:31	4.85	4.87	1530725071.2	37.503135	-122.08581	0.00	90.00	2125	135	0	192	10:24:54	2.793221e+03
ICAO: ~2b05e8 (0)	Flight ID: Other	07/04/18 10:34:17	4.15	4.16	1530725657.0	37.508628	-122.124621	0.00	90.00	1725	98	320	55	10:34:36	1.495348e+04
ICAO: a69ca2 (0)	Flight ID: Other	07/04/18 10:25:27	1.60	1.73	1530725127.9	37.472782	-122.153878	-1.39	31.70	3375	212	-308	110	10:25:36	1.046340e+06
ICAO: aa5694 (4)	Flight ID: UAL1740	07/04/18 20:38:18	0.17	0.83	1530761898.1	37.452951	-122.145817	-0.13	80.36	4325	277	-572	344	20:38:22	7.631804e+06
ICAO: a06778 (0)	Flight ID: N125NG	07/04/18 10:45:36	2.70	2.70	1530726336.2	37.470108	-122.102051	-0.47	85.87	825	109	-1324	172	10:45:48	2.483031e+05
ICAO: 869144 (0)	Flight ID: ANA8	07/04/18 10:32:47	0.26	0.78	1530725567.7	37.454407	-122.144068	-0.29	76.01	3900	205	46	53	10:32:51	1.203704e+07
ICAO: a2a300 (0)	Flight ID: UAL34	07/04/18 10:34:41	0.62	1.09	1530725681.1	37.441913	-122.147069	0.31	90.01	4771	193	-990	109	10:34:46	5.347983e+06
ICAO: a70e17 (0)	Flight ID: Other	07/04/18 10:31:09	0.84	0.85	1530725469.6	37.447784	-122.129815	-1.08	47.80	600	147	-483	218	10:31:13	1.366645e+07
ICAO: a70e17 (1)	Flight ID: N5538Y	07/04/18 11:19:28	2.52	2.52	1530728368.4	37.477996	-122.114291	0.00	90.00	400	82	384	18	11:19:40	4.832494e+05
ICAO: abaceb (2)	Flight ID: ASA1939	07/04/18 22:20:09	0.04	0.95	1530768009.5	37.451006	-122.145347	0.48	90.01	5040	224	-805	345	22:20:13	6.741684e+06
ICAO: a6a627 (0)	Flight ID: N5276P	07/04/18 10:32:14	1.70	1.70	1530725534.0	37.46552	-122.120023	0.00	90.00	350	82	640	295	10:32:21	2.887096e+06
ICAO: a6a627 (1)	Flight ID: Other	07/04/18 11:38:59	3.08	3.08	1530729539.4	37.461191	-122.090109	0.00	90.00	775	85	128	168	11:39:13	1.454138e+05
ICAO: a6a627 (2)	Flight ID: N5276P	07/04/18 15:13:51	1.75	1.75	1530742431.3	37.466149	-122.119337	-0.32	88.29	337	68	810	336	15:13:59	3.080228e+06
ICAO: a6a627 (3)	Flight ID: Other	07/04/18 17:38:42	2.17	2.17	1530751122.0	37.461889	-122.107723	0.00	90.00	500	106	-192	217	17:38:52	7.795761e+05
ICAO: ~2b0513 (0)	Flight ID: Other	07/04/18 10:33:47	2.69	2.70	1530725627.7	37.429349	-122.103663	0.00	90.00	800	93	0	145	10:34:00	2.939464e+05
ICAO: ~2b0513 (0)	Flight ID: Other	07/04/18 10:35:44	2.38	2.38	1530725744.9	37.446527	-122.101633	0.00	90.00	500	76	0	320	10:35:56	6.943167e+05
ICAO: ~2b09ef (0)	Flight ID: Other	07/04/18 10:33:46	3.49	3.50	1530725626.6	37.445503	-122.081332	0.00	90.00	700	77	0	146	10:34:03	7.015262e+04
ICAO: ~2b09ef (0)	Flight ID: Other	07/04/18 10:35:35	1.92	1.92	1530725735.7	37.455418	-122.110231	0.00	90.00	100	64	-576	325	10:35:44	2.249089e+06
ICAO: ~2b0547 (0)	Flight ID: Other	07/04/18 10:35:26	1.74	1.74	1530725726.6	37.468174	-122.121814	0.00	90.00	400	122	0	324	10:35:34	1.752738e+06
ICAO: ad2104 (0)	Flight ID: N945PD	07/04/18 10:47:10	0.28	0.50	1530726430.4	37.448528	-122.140418	0.13	89.98	2213	128	-61	32	10:47:12	4.826246e+07
ICAO: 71be43 (0)	Flight ID: KAL023	07/04/18 10:45:08	0.63	1.12	1530726308.6	37.451881	-122.133398	-0.29	79.26	4950	224	-1435	30	10:45:13	4.238712e+06
ICAO: a08636 (0)	Flight ID: N1329D	07/04/18 10:50:12	4.86	4.87	1530726612.9	37.520916	-122.151817	0.34	90.00	1333	119	108	267	10:50:35	3.160612e+03
ICAO: ad5404 (1)	Flight ID: Other	07/04/18 14:34:48	2.36	3.68	1530740088.2	37.471293	-122.179074	0.00	90.00	14950	351	1728	106	14:35:05	1.065734e+04
ICAO: aab2fd (0)	Flight ID: N789LP	07/04/18 10:52:48	2.52	2.53	1530726768.4	37.430001	-122.182597	-0.04	89.72	875	134	-448	330	10:53:00	2.901401e+05
ICAO: 86eea0 (0)	Flight ID: ANA172	07/04/18 11:08:34	1.28	1.39	1530727714.8	37.437453	-122.16091	0.49	90.00	2988	195	-609	315	11:08:41	2.484288e+06
ICAO: a87be5 (0)	Flight ID: Other	07/04/18 10:54:47	3.29	3.32	1530726887.2	37.475296	-122.196211	-0.61	86.75	2300	63	601	128	10:55:02	1.212693e+05
ICAO: a87be5 (1)	Flight ID: Other	07/04/18 17:13:10	1.48	1.54	1530749590.8	37.434377	-122.162177	-0.29	87.50	2275	130	-1547	308	17:13:18	2.635229e+06
ICAO: a25b3f (0)	Flight ID: ASA332	07/04/18 11:06:19	3.51	3.54	1530727579.3	37.438477	-122.082533	-2.74	63.36	2350	231	-2171	332	11:06:35	2.145746e+04
ICAO: aaad49 (0)	Flight ID: Other	07/04/18 11:01:53	1.24	1.41	1530727313.2	37.444598	-122.165939	-0.21	84.21	3638	244	-854	328	11:01:59	1.890505e+06
ICAO: a2a38e (0)	Flight ID: UAL892	07/04/18 11:08:23	1.18	1.51	1530727703.9	37.449486	-122.123262	0.47	90.01	4992	204	-794	6	11:08:31	1.805136e+06
ICAO: ace5b7 (0)	Flight ID: N930AP	07/04/18 11:05:53	4.14	4.21	1530727554.0	37.4843	-122.207345	0.48	90.00	3912	206	168	216	11:06:13	6.501705e+03
ICAO: ~2b060e (0)	Flight ID: Other	07/04/18 11:08:27	0.73	0.77	1530727707.4	37.459515	-122.137398	-0.35	83.06	1375	72	0	313	11:08:31	3.506324e+07
ICAO: a05b45 (0)	Flight ID: N122BM	07/04/18 11:05:33	1.22	1.29	1530727533.7	37.451573	-122.166875	0.49	89.98	2297	129	1223	183	11:05:39	4.851597e+06
ICAO: a05b45 (1)	Flight ID: N122BM	07/04/18 15:14:30	2.72	2.73	1530742470.5	37.422656	-122.10986	0.10	90.00	767	98	-849	46	15:14:43	2.622854e+05
ICAO: ~2b068a (0)	Flight ID: Other	07/04/18 11:04:18	1.72	1.73	1530727458.0	37.468732	-122.122949	0.00	90.00	275	86	1024	329	11:04:26	2.587716e+06
